"ride_id","driver_id","user_id","rating"
"3002233","","109715",""
"3002234","","101031",""
"3002236","","113444",""
"3002238","108125","103423","5"
"3002239","","101117",""
"3002241","111219","115896",""
"3002243","113177","107509","1"
"3002246","","105421",""
"3002247","103205","109279","4"
"3002249","112098","114037",""
"3002251","","106734",""
"3002252","","115783",""
"3002255","113089","101921","5"
"3002258","109778","117006",""
"3002259","101333","106506","5"
"3002260","107060","105796",""
"3002264","","101787",""
"3002266","101401","104424","3"
"3002267","","116865",""
"3002268","","108331",""
"3002269","114753","116255","1"
"3002271","115750","110567","1"
"3002272","","116738",""
"3002273","110675","114373","5"
"3002274","106409","117227","4"
"3002276","","101272",""
"3002277","104376","113624",""
"3002278","108548","115103",""
"3002280","110906","107653","5"
"3002284","108036","103523",""
"3002287","","106347",""
"3002290","110363","116877","1"
"3002293","110966","115641",""
"3002300","","105593",""
"3002303","114301","105613","1"
"3002305","103652","111930",""
"3002308","112716","102799","1"
"3002309","","116629",""
"3002310","","107706",""
"3002316","","105314",""
"3002320","105651","104491",""
"3002321","","104009",""
"3002322","","100605",""
"3002324","116255","110694",""
"3002327","","107160",""
"3002330","114948","103746","1"
"3002331","116544","107985",""
"3002332","103607","100373","2"
"3002334","101582","106751","4"
"3002337","116678","111006","4"
"3002338","","100301",""
"3002339","106308","114469","1"
"3002340","100546","112364","1"
"3002341","113944","102008",""
"3002342","111093","115593","5"
"3002344","","114421",""
"3002347","","115293",""
"3002349","106247","115398","5"
"3002350","","114064",""
"3002351","102863","116234","1"
"3002353","107128","102696","4"
"3002355","108043","109666","4"
"3002357","","103419",""
"3002358","","116259",""
"3002361","116418","110090","5"
"3002362","","106856",""
"3002363","105384","100342","1"
"3002365","","113653",""
"3002366","","115887",""
"3002370","109766","115560",""
"3002371","","106845",""
"3002375","104575","109305","1"
"3002380","","100976",""
"3002381","114886","113374","5"
"3002383","","102130",""
"3002384","","106366",""
"3002387","105309","100554","3"
"3002388","104089","102692","1"
"3002389","","111974",""
"3002394","103913","108740","5"
"3002396","113393","109056","2"
"3002399","","110468",""
"3002400","","110907",""
"3002401","112070","104822",""
"3002402","","103077",""
"3002405","","102173",""
"3002407","","113894",""
"3002408","117555","103531","5"
"3002410","106378","113007",""
"3002411","115116","108844",""
"3002412","110217","108244","5"
"3002416","","102805",""
"3002417","108964","112876",""
"3002418","113088","100231","4"
"3002421","101934","110877","4"
"3002425","101357","110142",""
"3002427","","102111",""
"3002429","","113309",""
"3002430","100885","102630","4"
"3002432","","106676",""
"3002433","","103310",""
"3002436","","105295",""
"3002439","111152","101868","4"
"3002440","115016","114435",""
"3002441","107643","110276","3"
"3002443","","105538",""
"3002444","113966","106503",""
"3002448","102498","108426","2"
"3002451","106294","108808",""
"3002452","107789","116543","1"
"3002453","104267","102277",""
"3002455","114895","114950","2"
"3002458","104840","110691","1"
"3002459","114885","108048","3"
"3002460","111028","115445",""
"3002461","111877","103680",""
"3002462","","105640",""
"3002463","","104962",""
"3002468","101425","101179","3"
"3002469","106604","113598",""
"3002470","101878","100776",""
"3002472","104703","115380","4"
"3002474","","102161",""
"3002475","101852","110061","4"
"3002477","","105299",""
"3002481","100229","103820","5"
"3002483","","100236",""
"3002484","","113617",""
"3002486","112626","110867","4"
"3002487","113620","115806","1"
"3002490","","106712",""
"3002491","101760","106758",""
"3002492","102130","108669","1"
"3002496","101362","107410",""
"3002501","","114556",""
"3002506","","116753",""
"3002508","116346","105877",""
"3002509","","105554",""
"3002511","109895","103696","5"
"3002512","107742","115174",""
"3002514","105095","101003","1"
"3002515","","114672",""
"3002518","115636","100664",""
"3002519","109895","110681",""
"3002522","111273","105898",""
"3002523","106090","113801","1"
"3002524","103742","107845",""
"3002527","105803","105022",""
"3002528","","116410",""
"3002529","","101723",""
"3002532","111442","111946","1"
"3002533","117596","111318",""
"3002536","","109991",""
"3002540","112997","108074","3"
"3002541","113273","108866",""
"3002543","116813","111931","5"
"3002548","100817","106805",""
"3002550","","116683",""
"3002552","100746","102893","5"
"3002553","","107289",""
"3002555","103516","108769","3"
"3002557","","117362",""
"3002561","100117","116148",""
"3002562","","106700",""
"3002566","116091","100050",""
"3002570","","110353",""
"3002571","","100570",""
"3002572","100251","107496","4"
"3002573","113375","110100","4"
"3002574","106925","115136",""
"3002575","","101907",""
"3002576","","113509",""
"3002577","","116173",""
"3002580","","114690",""
"3002582","113059","105798",""
"3002586","102578","103054","4"
"3002591","111003","112050",""
"3002593","","101914",""
"3002594","","103050",""
"3002595","109094","100381","1"
"3002596","","111260",""
"3002598","108405","107548","4"
"3002600","","104985",""
"3002601","","112883",""
"3002603","108472","100094","5"
"3002605","111125","110816",""
"3002606","114917","110256",""
"3002609","101438","103197","1"
"3002610","","102276",""
"3002611","111581","107985",""
"3002615","110561","108567",""
"3002616","112187","102269",""
"3002618","117591","101345",""
"3002620","","102770",""
"3002621","110298","111001","2"
"3002624","","101503",""
"3002625","","107873",""
"3002628","103046","109203","5"
"3002629","117331","107458","1"
"3002630","116907","111150",""
"3002631","","112447",""
"3002632","105105","113757",""
"3002633","105463","104179","2"
"3002634","106250","100037","5"
"3002635","107897","111965","1"
"3002694","","117225",""
"3002636","106265","105511","3"
"3002638","106818","112428","5"
"3002640","","105503",""
"3002641","111786","117546","3"
"3002644","104040","112618","5"
"3002645","113971","114722","2"
"3002646","108219","103054","5"
"3002648","102396","105187","3"
"3002649","108615","103443","4"
"3002650","108021","114819",""
"3002651","101756","102364","5"
"3002652","","109207",""
"3002653","104503","108284","4"
"3002655","101409","107008","1"
"3002656","107428","116931","4"
"3002657","103895","110558",""
"3002658","107871","101579",""
"3002660","105411","100977","5"
"3002661","101161","115765","4"
"3002662","","100703",""
"3002663","111059","104870","2"
"3002664","115579","110286",""
"3002665","113145","113907","1"
"3002669","106478","112478",""
"3002671","","112048",""
"3002675","","113101",""
"3002678","","102435",""
"3002679","108588","102873",""
"3002681","103630","100358",""
"3002682","","113029",""
"3002685","","106830",""
"3002687","101806","112343","5"
"3002690","113602","110220","3"
"3002691","","116124",""
"3002693","","105300",""
"3002695","116950","104528",""
"3002697","112783","106337",""
"3002702","","105600",""
"3002703","","117415",""
"3002705","114333","107855","1"
"3002706","","114216",""
"3002709","109267","114254","5"
"3002710","","116950",""
"3002713","","105425",""
"3002714","101782","103359","5"
"3002715","103737","102485","4"
"3002716","111127","111620",""
"3002719","109887","112882","2"
"3002720","112282","109801","3"
"3002723","115998","107310","3"
"3002724","115443","113452","4"
"3002725","","105396",""
"3002726","116999","104209","1"
"3002728","","116943",""
"3002729","103323","117577",""
"3002730","100459","114346","4"
"3002732","116413","100776",""
"3002733","","107679",""
"3002734","","107499",""
"3002737","117608","101093","4"
"3002738","105465","105722",""
"3002739","","105438",""
"3002740","104674","110742",""
"3002741","113432","102961",""
"3002744","113041","111137","5"
"3002745","112291","102131","4"
"3002746","103424","108397","5"
"3002747","","101808",""
"3002748","","104341",""
"3002749","","116871",""
"3002756","101250","111030",""
"3002760","","101434",""
"3002761","","115329",""
"3002762","113663","115188","2"
"3002764","106067","101609",""
"3002768","107507","110120",""
"3002769","110855","113192","4"
"3002770","","112967",""
"3002771","112638","103704","4"
"3002774","","100976",""
"3002775","","117035",""
"3002778","100444","110171","1"
"3002779","","114989",""
"3002780","","102110",""
"3002783","117066","101438","5"
"3002784","102113","111945","3"
"3002786","","101272",""
"3002787","105965","116110","5"
"3002792","","109482",""
"3002795","117190","105045","5"
"3002796","","101385",""
"3002799","","102572",""
"3002800","113082","108264","3"
"3002805","","115498",""
"3002807","113043","104539",""
"3002809","113008","116039",""
"3002810","","106575",""
"3002814","","101053",""
"3002819","111514","107633","1"
"3002820","107985","108265",""
"3002822","103537","106617",""
"3002824","","108780",""
"3002825","112673","109569",""
"3002827","109308","103252","4"
"3002830","112005","116622",""
"3002839","","107851",""
"3002841","106734","106785",""
"3002842","","113831",""
"3002843","107511","106622","4"
"3002844","","116392",""
"3002848","","111915",""
"3002849","","105588",""
"3002850","","116871",""
"3002852","106308","105209",""
"3002854","","117406",""
"3002856","","102976",""
"3042991","","103581",""
"3002860","101393","111545",""
"3002861","108523","101142","3"
"3002864","","117323",""
"3002869","","116125",""
"3002928","","114311",""
"3002872","","105812",""
"3002873","106209","115912","3"
"3002876","111831","111314","3"
"3002877","","107179",""
"3002878","115559","111394","1"
"3002879","115602","101927","1"
"3002880","","103817",""
"3002883","","114171",""
"3002884","","108819",""
"3002885","109750","104091","1"
"3002888","108888","101919","5"
"3002889","111830","100305","1"
"3002890","","102042",""
"3002891","106117","111089",""
"3002893","102616","111148","2"
"3002894","100489","105043","1"
"3002897","","111928",""
"3002898","114243","102297","1"
"3002899","110300","106165",""
"3002900","106044","112288","1"
"3002901","104489","114178",""
"3002905","","100140",""
"3002907","109173","104361","5"
"3048898","","108777",""
"3002908","108700","101737","4"
"3002910","116505","105338","1"
"3002911","108946","105083",""
"3002912","115469","100002","5"
"3002915","107975","104693",""
"3002916","","116556",""
"3002919","106199","105163","4"
"3002920","112919","114649","1"
"3002925","116561","110385","4"
"3002926","115780","108193","5"
"3002927","115370","100664",""
"3002930","103948","103422","4"
"3002934","116977","115455",""
"3002936","105545","102362",""
"3002938","","102907",""
"3002939","110904","113142",""
"3002940","109922","116963",""
"3002941","107173","103446","5"
"3002943","106227","110275","1"
"3002945","","114809",""
"3002948","100527","112798","2"
"3002949","110092","108434","4"
"3002950","","102105",""
"3002952","117590","100238","1"
"3002955","","110831",""
"3002956","","110114",""
"3002957","116728","108558",""
"3002958","","101910",""
"3002959","113874","115288","5"
"3051099","","104769",""
"3002962","100504","113158","1"
"3002963","103990","103176","3"
"3002965","100660","104010",""
"3002969","103352","100040",""
"3002971","114387","102172",""
"3002976","103871","106057","5"
"3002977","","102976",""
"3002978","116407","113356","1"
"3002979","104798","116798","1"
"3002980","","104532",""
"3002981","113958","102504",""
"3002982","112988","105704","4"
"3002983","","110728",""
"3002987","108590","107550","4"
"3002988","115455","109892","5"
"3002990","114902","112380","3"
"3002992","107517","114869","1"
"3002993","","104439",""
"3002994","115272","105847","3"
"3002995","","114668",""
"3002996","115982","115707","5"
"3002997","105171","110648","4"
"3002999","101082","105511","1"
"3003000","","109271",""
"3003001","115503","108858",""
"3003002","107557","112359",""
"3003005","110359","116397","2"
"3003006","107315","105253",""
"3003008","","110447",""
"3052929","","100981",""
"3003011","107004","105241","5"
"3003012","112487","112576",""
"3003013","110277","115783",""
"3003014","106292","111987",""
"3003015","115590","108374","1"
"3003017","115457","108036","4"
"3003018","115715","108639","5"
"3003019","","111212",""
"3003024","109763","117296","5"
"3003025","108975","112701","4"
"3003029","","107556",""
"3003031","106972","112034","2"
"3003032","106255","110876","1"
"3003033","101716","114686","1"
"3003038","104228","105516",""
"3003039","102493","114664","4"
"3003040","","116416",""
"3003042","106627","113084",""
"3003044","","112592",""
"3003045","113195","105752",""
"3003046","107428","115688",""
"3003050","113233","103246","3"
"3003051","102716","111216","1"
"3003052","106047","113573",""
"3003054","","102435",""
"3003061","","112314",""
